HomeTeam,AwayTeam,B365H,B365D,B365A,form_dif,st_dif,FTH,poisson_df,ht_poisson_df,FTRT,y_pred,Profit,Bankroll,Proba
Liverpool,Reading,1.25,5.5,13.0,0.8333333333333334,0.6956521739130436,0.7556142668428005,0.5882352941176471,0.5833333333333334,1,1,0.25,3.3482628175255513,0.8109313658638351
Fulham,Middlesbrough,2.2,3.25,3.5,0.6,0.5652173913043478,0.4337464251668255,0.4117647058823529,0.5,1,0,-1.0,2.3482628175255513,0.4890156425571373
Sunderland,Stoke,3.1,3.3,2.5,0.7000000000000001,0.4673913043478262,0.3145253526496378,0.47058823529411764,0.5,0,0,0.3512931034482758,2.699555920973822,0.3279923549576593
West Ham,Aston Villa,3.0,3.6,2.3,0.7333333333333334,0.532608695652174,0.31870669745958424,0.47058823529411764,0.5,0,0,0.3332203389830506,3.0327762599568757,0.3369945201661865
Southampton,Arsenal,6.5,3.5,1.57,0.3333333333333333,0.391304347826087,0.14291287386215865,0.23529411764705882,0.4166666666666667,0,0,0.029635108481262273,3.062411368438134,0.19726769357052928
Newcastle,Crystal Palace,2.25,3.4,3.25,0.7333333333333334,0.4021739130434783,0.4247957712638154,0.35294117647058826,0.5833333333333334,1,0,-1.0,2.062411368438134,0.44931488972053285
Bournemouth,Burnley,1.91,3.75,4.2,0.6666666666666666,0.5217391304347826,0.5091402802696019,0.35294117647058826,0.5,1,1,0.9099999999999999,2.972411368438131,0.5714097053188255
Norwich,Aston Villa,2.4,3.4,3.2,0.6,0.4565217391304348,0.40718562874251496,0.4117647058823529,0.5,0,0,0.5660606060606057,3.5384719744987336,0.4436805131822629
West Ham,Burnley,2.25,3.5,3.4,0.6333333333333333,0.48913043478260876,0.43391066545123064,0.35294117647058826,0.5,1,0,-1.0,2.5384719744987336,0.479916633954302
Portsmouth,Sunderland,1.61,3.75,6.0,0.6666666666666666,0.5217391304347826,0.5890437855880619,0.4117647058823529,0.5,1,1,0.6100000000000001,3.148471974498733,0.6596116295345519
Chelsea,Liverpool,1.9,3.0,4.5,0.6,0.45652173913043476,0.4864864864864864,0.35294117647058826,0.5,1,1,0.8999999999999999,4.048471974498739,0.5423188489287878
West Ham,Man United,4.0,3.25,1.8,0.3666666666666667,0.36956521739130443,0.22456813819577734,0.29411764705882354,0.4166666666666667,0,0,0.10049504950495036,4.148967024003696,0.26042366019666024
Arsenal,Watford,1.44,5.1,7.0,0.7666666666666666,0.5108695652173912,0.6720126496498758,0.47058823529411764,0.5,1,1,0.43999999999999995,4.5889670240036935,0.7328356342262238
Aston Villa,Everton,2.2,3.25,3.5,0.5666666666666667,0.5869565217391304,0.4337464251668255,0.35294117647058826,0.5,0,0,0.6009259259259259,5.1898929499296145,0.49780777150488986
Man City,Leicester,1.25,7.0,13.0,0.6,0.6195652173913044,0.7844827586206897,0.4117647058823529,0.6666666666666666,1,1,0.25,5.4398929499296145,0.8427809606326436
Swansea,Aston Villa,1.75,3.75,5.25,0.6666666666666666,0.3804347826086957,0.5555555555555556,0.35294117647058826,0.5,1,1,0.75,6.1898929499296145,0.608748082144434
Hull,Sunderland,1.44,4.75,8.0,0.8333333333333334,0.391304347826087,0.674237047551455,0.4117647058823529,0.4166666666666667,0,1,-1.0,5.1898929499296145,0.720929963294636
West Brom,Everton,3.0,3.3,2.38,0.6,0.391304347826087,0.31549771029163654,0.4117647058823529,0.5,1,0,-1.0,4.1898929499296145,0.33138403913840236
Burnley,Liverpool,11.0,7.0,1.22,0.1333333333333333,0.2826086956521739,0.08629749393694422,0.17647058823529413,0.4166666666666667,0,0,-0.013017031630170428,4.176875918299444,0.16153573222324452
Brighton,Crystal Palace,1.44,4.2,8.0,0.6666666666666666,0.5760869565217391,0.6566604127579737,0.4117647058823529,0.5,1,1,0.43999999999999995,4.616875918299442,0.734089104731022
Tottenham,Leicester,2.05,3.5,3.6,0.46666666666666673,0.391304347826087,0.46400294605045106,0.4117647058823529,0.5833333333333334,0,1,-1.0,3.616875918299442,0.5160144070088268
Newcastle,Southampton,2.79,3.2,2.79,0.5,0.28260869565217395,0.34820457018498363,0.29411764705882354,0.5,1,0,-1.0,2.616875918299442,0.36892272219021516
West Brom,Man City,2.8,3.25,2.4,0.6,0.4673913043478261,0.33022861981371715,0.35294117647058826,0.5,1,0,-1.0,1.616875918299442,0.358803007770914
Sheffield United,Tottenham,2.8,3.25,2.4,0.6,0.5,0.33022861981371715,0.4117647058823529,0.5833333333333334,1,0,-1.0,0.6168759182994421,0.3596588347935934
Tottenham,Man United,4.5,3.5,1.83,0.5333333333333333,0.32608695652173914,0.21076011846001974,0.35294117647058826,0.5,0,0,0.14160412757973728,0.7584800458791818,0.23070086379299595
Aston Villa,Brighton,2.45,3.3,2.9,0.4333333333333333,0.32608695652173914,0.3865105008077544,0.35294117647058826,0.5,1,0,-1.0,-0.24151995412081817,0.4210260501093194
West Ham,Aston Villa,2.45,3.6,2.75,0.5666666666666667,0.5543478260869565,0.3888834331729352,0.4117647058823529,0.5,0,0,0.48110236220472413,0.23958240808390485,0.4367630682190363
Brighton,Leicester,2.55,3.25,2.8,0.39999999999999997,0.41304347826086957,0.37101212924268684,0.29411764705882354,0.4166666666666667,0,0,0.42892561983471045,0.6685080279186195,0.41920851384055274
Sheffield United,Chelsea,12.0,4.5,1.3,0.4083333333333334,0.44021739130434784,0.0775347912524851,0.29411764705882354,0.5,0,0,-0.041810344827586055,0.626697683091038,0.14998148177202625
Tottenham,Man City,2.25,3.3,3.25,0.6333333333333333,0.6956521739130436,0.4212076583210604,0.47058823529411764,0.5,1,0,-1.0,-0.373302316908962,0.48391475352871405
Charlton,Chelsea,8.0,4.5,1.36,0.39999999999999997,0.3478260869565218,0.11547169811320755,0.23529411764705882,0.5,0,0,-0.007849829351535886,-0.3811521462605043,0.17056395355616505
Hull,Watford,1.91,3.7,4.33,0.7999999999999999,0.4239130434782609,0.5109014200387137,0.47058823529411764,0.5,1,1,0.9099999999999999,0.5288478537394923,0.5436161028605122
Man City,Bournemouth,1.12,11.0,23.0,0.7333333333333334,0.5978260869565218,0.869176858595575,0.4117647058823529,0.5,1,1,0.1200000000000001,0.6488478537394968,0.8839098070520556
Arsenal,Man City,3.1,3.75,2.3,0.6,0.5434782608695653,0.31501095690284875,0.35294117647058826,0.5,0,0,0.35433884297520635,1.0031866967147067,0.35058773237290125
Chelsea,Wolves,1.13,8.5,19.0,0.9666666666666667,0.717391304347826,0.8386342983253279,0.7647058823529411,0.6666666666666666,1,1,0.1299999999999999,1.1331866967147022,0.8560825402906166
Liverpool,Arsenal,1.5,4.5,5.75,0.7999999999999999,0.5760869565217391,0.6272727272727273,0.5294117647058824,0.5833333333333334,1,1,0.5,1.6331866967147022,0.6901049637667624
Cardiff,Huddersfield,2.25,3.25,3.6,0.7000000000000001,0.3804347826086957,0.4315352697095436,0.35294117647058826,0.5,0,0,0.6226277372262772,2.2558144339409836,0.45768875735301046
West Brom,Stoke,2.2,3.2,3.5,0.6666666666666666,0.6739130434782609,0.4317656129529684,0.4117647058823529,0.5,0,0,0.5880597014925373,2.8438741354335235,0.49409826470917456
Liverpool,Man United,1.95,3.8,3.6,0.5,0.44565217391304346,0.4866595517609391,0.4117647058823529,0.5833333333333334,0,1,-1.0,1.8438741354335235,0.5470106550860908
Arsenal,West Brom,1.16,6.5,15.0,0.8333333333333334,0.6086956521739131,0.7963083959490362,0.5882352941176471,0.5833333333333334,0,1,-1.0,0.8438741354335235,0.8333809115569717
Arsenal,Chelsea,2.6,3.39,2.6,0.5666666666666667,0.5,0.36140724946695096,0.29411764705882354,0.4166666666666667,0,0,0.3978797996661103,1.2417539350996378,0.4039028268979137
Leeds,Liverpool,3.2,3.25,2.2,0.5333333333333333,0.3478260869565218,0.29076860512403413,0.35294117647058826,0.5,0,0,0.2463302752293577,1.4880842103289922,0.30859761048634693
Blackpool,Newcastle,2.88,3.5,2.38,0.5,0.3804347826086957,0.32971295577967413,0.35294117647058826,0.5,0,0,0.34583333333333344,1.8339175436623236,0.3565811856742626
Portsmouth,Tottenham,2.2,3.25,3.4,0.6,0.532608695652174,0.43029595015576316,0.4117647058823529,0.5,0,0,0.5785714285714283,2.4124889722337457,0.48081302365120115
Bournemouth,Brighton,2.15,3.4,3.8,0.65,0.5217391304347826,0.45492957746478874,0.4117647058823529,0.5,1,1,1.15,3.5624889722337514,0.5047499308962525
Arsenal,Fulham,1.22,5.5,13.0,0.8666666666666666,0.7500000000000001,0.7600722865950887,0.5882352941176471,0.6666666666666666,1,1,0.21999999999999997,3.7824889722337502,0.8164665469920102
Arsenal,Aston Villa,1.5,4.0,7.0,0.5333333333333333,0.6739130434782609,0.6292134831460674,0.35294117647058826,0.5,0,1,-1.0,2.7824889722337502,0.7293874302723666
Bournemouth,Wolves,2.75,3.3,2.6,0.5666666666666668,0.4021739130434783,0.3458980044345898,0.35294117647058826,0.5833333333333334,0,0,0.3815254237288137,3.1640143959625675,0.37165294847597935
Arsenal,Everton,1.4,4.0,9.0,0.7999999999999999,0.8478260869565218,0.6642066420664207,0.5294117647058824,0.5833333333333334,1,1,0.3999999999999999,3.564014395962573,0.7528447785217859
Wigan,Blackburn,2.1,3.3,3.6,0.6666666666666666,0.641304347826087,0.4505119453924914,0.29411764705882354,0.5,1,1,1.1,4.6640143959625675,0.5189320815096721
West Ham,Tottenham,3.1,3.25,2.38,0.6,0.4565217391304348,0.30709067810068286,0.35294117647058826,0.5,0,0,0.3051953818827706,4.969209777845336,0.3322916389013778
Aston Villa,Middlesbrough,2.25,3.25,2.75,0.7999999999999999,0.641304347826087,0.39832869080779937,0.4117647058823529,0.5,1,0,-1.0,3.969209777845336,0.4379886516226334
Arsenal,Leeds,1.29,6.0,9.0,0.7000000000000001,0.5434782608695653,0.7361963190184049,0.4117647058823529,0.5,1,1,0.29000000000000004,4.259209777845342,0.7976973619544868
West Ham,Middlesbrough,2.2,3.2,3.25,0.3666666666666667,0.532608695652174,0.422936152907686,0.35294117647058826,0.5,1,0,-1.0,3.259209777845342,0.4959593468454244
Birmingham,Blackburn,2.2,3.25,3.4,0.7000000000000001,0.4673913043478261,0.43029595015576316,0.4117647058823529,0.5,1,0,-1.0,2.259209777845342,0.4638133326394738
Aston Villa,Reading,1.61,3.75,6.0,0.6666666666666666,0.32608695652173914,0.5890437855880619,0.4117647058823529,0.5,1,1,0.6100000000000001,2.8692097778453416,0.6375235913383158
West Ham,Aston Villa,2.1,3.2,3.5,0.7999999999999999,0.5,0.44321329639889195,0.47058823529411764,0.5,0,0,0.5880597014925373,3.4572694793378815,0.47135128135349236
Huddersfield,Man City,21.0,8.5,1.16,0.2333333333333333,0.31521739130434784,0.04635201203459947,0.23529411764705882,0.3333333333333333,0,0,-0.030331262939958692,3.4269382163979287,0.13328745222485336
Aston Villa,West Ham,2.8,3.5,2.45,0.39999999999999997,0.22826086956521738,0.33980582524271846,0.35294117647058826,0.5,0,0,0.3691176470588238,3.7960558634567576,0.3587221470667881
West Ham,Watford,1.55,4.2,5.75,0.6666666666666666,0.4673913043478261,0.6102722850464338,0.47058823529411764,0.5,1,1,0.55,4.346055863456755,0.6736757867089387
Aston Villa,Newcastle,2.9,3.4,2.6,0.6,0.2173913043478261,0.33689024390243905,0.29411764705882354,0.5,0,0,0.3996666666666664,4.745722530123416,0.3407914209249888
Arsenal,West Ham,1.4,5.0,9.0,0.5666666666666668,0.5434782608695653,0.696594427244582,0.35294117647058826,0.5,1,1,0.3999999999999999,5.145722530123422,0.7756975592908554
Crystal Palace,Wolves,1.91,3.3,4.33,0.6666666666666666,0.47826086956521746,0.49507489008152494,0.47058823529411764,0.5833333333333334,1,1,0.9099999999999999,6.055722530123418,0.5431852989460817
Aston Villa,Everton,2.25,3.3,3.3,0.5666666666666667,0.15217391304347822,0.42307692307692313,0.35294117647058826,0.4166666666666667,0,0,0.5674999999999999,6.623222530123414,0.43149134837526687
Newcastle,Norwich,2.6,3.4,2.88,0.4666666666666666,0.36956521739130443,0.374885145482389,0.35294117647058826,0.5,1,0,-1.0,5.623222530123414,0.409699441868083
Bolton,Swansea,2.2,3.3,3.4,0.5333333333333333,0.4021739130434783,0.43220338983050843,0.35294117647058826,0.5,0,0,0.5908955223880594,6.214118052511466,0.47606585997175555
West Ham,Aston Villa,2.2,3.3,3.4,0.3333333333333333,0.4239130434782609,0.43220338983050843,0.29411764705882354,0.5,0,0,0.5908955223880594,6.805013574899519,0.49980138613584973
Stoke,Everton,2.63,3.2,2.75,0.5,0.42391304347826086,0.3599402826349265,0.35294117647058826,0.5,1,0,-1.0,5.805013574899519,0.3959137628759846
Southampton,Aston Villa,1.75,3.8,5.25,0.6333333333333333,0.3695652173913044,0.5574572127139364,0.35294117647058826,0.5,1,1,0.75,6.555013574899519,0.6124996766104178
Newcastle,Charlton,1.9,3.25,4.0,0.7333333333333334,0.391304347826087,0.4855275443510737,0.4117647058823529,0.5833333333333334,0,1,-1.0,5.555013574899519,0.5180981475616983
Stoke,Man United,7.5,4.5,1.5,0.5666666666666667,0.4239130434782609,0.13043478260869565,0.29411764705882354,0.5,0,0,0.06874999999999987,5.623763574899513,0.17597502986795965
Brentford,Liverpool,6.5,5.0,1.42,0.36666666666666664,0.13043478260869568,0.1454024165472046,0.29411764705882354,0.5,0,0,0.05062305295950131,5.674386627859008,0.17579962312564007
Stoke,Hull,1.8,3.5,4.5,0.6666666666666666,0.47826086956521746,0.5223880597014926,0.47058823529411764,0.5833333333333334,1,1,0.8,6.474386627859005,0.5757262315212139
Man City,Blackpool,1.29,5.5,10.0,0.5,0.5760869565217391,0.7333822254816987,0.35294117647058826,0.5,1,1,0.29000000000000004,6.764386627859011,0.8113424239860494
Chelsea,Arsenal,1.8,4.0,4.5,0.7000000000000001,0.5652173913043479,0.5405405405405406,0.47058823529411764,0.5833333333333334,0,1,-1.0,5.764386627859011,0.6044753602672177
Everton,Man City,3.7,3.6,1.91,0.5,0.3695652173913044,0.2522099548839085,0.35294117647058826,0.5,0,0,0.18551724137931025,5.949903869238327,0.27479938724046965
Leicester,West Brom,1.73,3.8,5.5,0.7333333333333334,0.48913043478260876,0.5650328476033415,0.4117647058823529,0.5,0,1,-1.0,4.949903869238327,0.623718345130699
Fulham,Norwich,1.7,3.75,5.0,0.6333333333333333,0.532608695652174,0.5576208178438662,0.4117647058823529,0.5833333333333334,1,1,0.7,5.649903869238329,0.6287743392683847
Brighton,West Ham,2.55,3.25,2.87,0.3333333333333333,0.2065217391304348,0.3740950929472397,0.23529411764705882,0.5,0,0,0.44789624183006516,6.097800111068395,0.4068364817709136
Chelsea,West Brom,1.25,6.5,15.0,0.7666666666666666,0.6304347826086957,0.7839195979899497,0.4117647058823529,0.5,1,1,0.25,6.347800111068395,0.8350554946260664
Blackburn,Bolton,1.83,3.5,4.5,0.5333333333333333,0.41304347826086957,0.5182625863770978,0.35294117647058826,0.5,1,1,0.8300000000000001,7.177800111068393,0.5807223067460253
Liverpool,Bolton,1.28,5.0,13.0,0.7333333333333334,0.641304347826087,0.7383007723761927,0.47058823529411764,0.5833333333333334,1,1,0.28,7.457800111068394,0.8031661980113974
Crystal Palace,Hull,2.05,3.3,4.2,0.6666666666666666,0.4239130434782609,0.47408927655207805,0.4117647058823529,0.5,0,1,-1.0,6.457800111068394,0.5142967216048073
Sheffield United,Bournemouth,3.2,3.5,2.2,0.6,0.3804347826086957,0.2968388589051658,0.35294117647058826,0.5,0,0,0.28333333333333344,6.741133444401726,0.31321963093425514
Leicester,Burnley,1.57,4.0,6.0,0.7666666666666666,0.4565217391304348,0.6045340050377834,0.4117647058823529,0.5,1,1,0.5700000000000001,7.311133444401719,0.661112718836469
Charlton,Man City,2.4,3.2,2.87,0.39999999999999997,0.44565217391304346,0.3866621758167733,0.29411764705882354,0.5,0,0,0.43736408566721563,7.748497530068931,0.4417191869705353
Newcastle,Arsenal,6.0,4.2,1.62,0.2333333333333333,0.32608695652173914,0.1630716134598792,0.23529411764705882,0.4166666666666667,0,0,0.11061855670103093,7.8591160867699585,0.21376421909553744
Everton,Nott'm Forest,1.9,3.6,4.0,0.7333333333333334,0.6195652173913044,0.49930651872399445,0.4117647058823529,0.5,0,1,-1.0,6.8591160867699585,0.5627041071001024
Newcastle,West Ham,1.8,3.4,4.33,0.9,0.6086956521739131,0.5141081156586115,0.5294117647058824,0.5833333333333334,0,1,-1.0,5.8591160867699585,0.5581412072606009
Tottenham,Stoke,1.4,4.5,8.5,0.7000000000000001,0.7500000000000001,0.6775907883082374,0.4117647058823529,0.5833333333333334,0,1,-1.0,4.8591160867699585,0.7668980354639184
Sheffield United,Brentford,4.2,3.8,1.75,0.4666666666666666,0.31521739130434784,0.2219626168224299,0.23529411764705882,0.4166666666666667,1,0,-1.0,3.8591160867699585,0.2484754905999477
Huddersfield,Stoke,2.5,3.2,3.2,0.6666666666666666,0.30434782608695654,0.39024390243902446,0.4117647058823529,0.5,0,0,0.52,4.379116086769955,0.3995136132750943
Swansea,Man United,5.0,4.0,1.73,0.3333333333333333,0.3152173913043479,0.1945459657014338,0.29411764705882354,0.5,0,0,0.14729493891797563,4.526411025687935,0.23078105761314377
Birmingham,Sunderland,1.667,3.4,4.5,0.7000000000000001,0.391304347826087,0.537421011405268,0.4117647058823529,0.5,1,1,0.667,5.1934110256879364,0.5830576045446371
Arsenal,Blackburn,1.36,4.33,9.0,0.8333333333333334,0.5978260869565218,0.6825012084317008,0.4117647058823529,0.5,1,1,0.3600000000000001,5.553411025687936,0.7486377603065351
Wigan,Reading,1.9,3.25,4.0,0.6333333333333333,0.641304347826087,0.4855275443510737,0.35294117647058826,0.5,1,1,0.8999999999999999,6.453411025687942,0.5608526305592821
Stoke,Crystal Palace,1.83,3.6,5.0,0.6,0.4021739130434783,0.5335230304108126,0.4117647058823529,0.5,1,1,0.8300000000000001,7.28341102568794,0.5885022283713907
Derby,Tottenham,6.5,4.0,1.53,0.39999999999999997,0.4347826086956522,0.1454891239748009,0.35294117647058826,0.5,0,0,0.05135623869801087,7.334767264385945,0.19493269054789503
West Ham,Liverpool,4.75,3.5,1.72,0.3666666666666667,0.47826086956521746,0.19535940288820378,0.23529411764705882,0.4166666666666667,0,0,0.09559386973180062,7.430361134117746,0.24624759138504967
Tottenham,Everton,2.2,3.5,3.5,0.6,0.4565217391304348,0.4430379746835444,0.4117647058823529,0.5,0,0,0.6624999999999999,8.09286113411774,0.48678714751168434
Bolton,Tottenham,2.62,3.2,2.6,0.5,0.4130434782608696,0.3538016669501616,0.35294117647058826,0.5833333333333334,1,0,-1.0,7.09286113411774,0.38755753245795216
West Ham,Everton,2.9,3.5,2.37,0.4666666666666666,0.4239130434782609,0.32763251441662067,0.4117647058823529,0.5,0,0,0.3424616695059626,7.435322803623706,0.3591113103252604
West Ham,Sunderland,1.8,3.5,4.5,0.6,0.48913043478260876,0.5223880597014926,0.35294117647058826,0.5,1,1,0.8,8.235322803623703,0.5889070551753943
Chelsea,Leicester,1.2,7.5,17.0,0.6333333333333333,0.5652173913043479,0.8126195028680689,0.5882352941176471,0.5833333333333334,1,1,0.19999999999999996,8.435322803623706,0.850550448153276
Leicester,Man United,4.5,3.5,1.83,0.3333333333333333,0.3695652173913044,0.21076011846001974,0.29411764705882354,0.5,0,0,0.14160412757973728,8.576926931203445,0.25000747603606543
Arsenal,Southampton,1.62,4.2,6.0,0.6333333333333333,0.5434782608695653,0.6039689387402933,0.35294117647058826,0.5,1,1,0.6200000000000001,9.19692693120345,0.6832860042218146
Everton,Southampton,1.83,3.7,4.75,0.6,0.6521739130434783,0.5319551432419753,0.4117647058823529,0.5,1,1,0.8300000000000001,10.026926931203448,0.6163425558852023
Chelsea,Middlesbrough,1.25,5.0,13.0,0.7666666666666666,0.3804347826086957,0.7428571428571429,0.4117647058823529,0.4166666666666667,1,1,0.25,10.276926931203448,0.7857444495223095
Newcastle,West Ham,2.6,3.3,2.75,0.7999999999999999,0.4673913043478262,0.3658536585365854,0.4117647058823529,0.5,0,0,0.4249999999999998,10.701926931203445,0.37929698503172077
Bolton,Everton,2.25,3.25,2.87,0.6333333333333333,0.7282608695652175,0.40383158350470827,0.35294117647058826,0.5,1,0,-1.0,9.701926931203445,0.47318571077474403
Man City,Birmingham,1.8,3.2,5.0,0.7000000000000001,0.5543478260869565,0.5201560468140443,0.35294117647058826,0.5,1,1,0.8,10.501926931203442,0.5854196948878988
Fulham,Stoke,2.2,3.3,3.75,0.6,0.6521739130434783,0.4437869822485207,0.35294117647058826,0.5,1,1,1.2000000000000002,11.701926931203445,0.5150274129542555
Brentford,Man United,3.75,3.5,2.0,0.8333333333333334,0.4239130434782609,0.25339366515837103,0.47058823529411764,0.5,1,0,-1.0,10.701926931203445,0.2530688341562142
Aston Villa,Tottenham,2.37,3.3,3.0,0.4666666666666666,0.44565217391304346,0.3986951794128308,0.29411764705882354,0.5,1,0,-1.0,9.701926931203445,0.4501821874946336
Liverpool,Crystal Palace,1.67,3.8,6.0,0.4666666666666666,0.3804347826086957,0.5821375682990348,0.29411764705882354,0.5,0,1,-1.0,8.701926931203445,0.6581009706459412
Watford,Arsenal,6.0,4.2,1.62,0.3666666666666667,0.18478260869565222,0.1630716134598792,0.35294117647058826,0.5,0,0,0.11061855670103093,8.812545487904472,0.1907512500103986
Leicester,Southampton,2.3,3.6,2.88,0.3666666666666667,0.29347826086956524,0.41025641025641024,0.23529411764705882,0.4166666666666667,1,0,-1.0,7.8125454879044725,0.45733466185913385
Bournemouth,Fulham,2.15,3.5,3.3,0.3,0.5217391304347826,0.44134505158578524,0.35294117647058826,0.5,1,1,1.15,8.962545487904478,0.5228364364182735
Norwich,Leicester,4.33,4.1,1.72,0.43333333333333335,0.25,0.21864903914723152,0.29411764705882354,0.5,1,0,-1.0,7.962545487904478,0.23947436509411424
Bolton,Aston Villa,2.25,3.4,3.2,0.6333333333333333,0.4239130434782609,0.42285270112708895,0.35294117647058826,0.5,1,0,-1.0,6.962545487904478,0.4585549721309826
Sunderland,Stoke,2.0,3.4,3.8,0.6666666666666666,0.4673913043478261,0.47291361639824303,0.35294117647058826,0.5,0,1,-1.0,5.962545487904478,0.5213607507612427
Sheffield United,Tottenham,7.0,6.0,1.33,0.5333333333333333,0.44565217391304346,0.1345926800472255,0.4117647058823529,0.5,0,0,0.03424283765347891,5.996788325557958,0.17859604380151278
Man City,Man United,2.88,3.5,2.4,0.5666666666666667,0.32608695652173914,0.33081285444234404,0.4117647058823529,0.5,0,0,0.35254237288135615,6.349330698439317,0.343392148798206
Wolves,Aston Villa,2.88,3.3,2.5,0.6333333333333333,0.5434782608695653,0.33060831930752577,0.35294117647058826,0.5,1,0,-1.0,5.349330698439317,0.3651688487551776
Everton,Crystal Palace,2.7,3.3,2.63,0.5333333333333333,0.391304347826087,0.3515188335358444,0.29411764705882354,0.5,1,0,-1.0,4.349330698439317,0.38250462129105484
Brentford,Leicester,1.65,4.2,4.75,0.7666666666666666,0.5434782608695653,0.5746381507885073,0.5294117647058824,0.75,1,1,0.6499999999999999,4.999330698439323,0.6322526901755374
Everton,Chelsea,5.0,4.2,1.62,0.4666666666666666,0.2173913043478261,0.18950534759358292,0.4117647058823529,0.5,0,0,0.11061855670103093,5.10994925514035,0.20595309312701357
West Ham,Leicester,2.05,3.4,3.75,0.6333333333333333,0.32608695652173914,0.4652011310772599,0.4117647058823529,0.4166666666666667,0,0,0.694055944055944,5.804005199196297,0.4944310340214884
Stoke,Wigan,2.2,3.3,3.75,0.6333333333333333,0.4239130434782609,0.4437869822485207,0.35294117647058826,0.5,0,0,0.6675531914893615,6.471558390685658,0.48377378754280925
Southampton,Bolton,1.9,3.25,4.0,0.7333333333333334,0.3804347826086957,0.4855275443510737,0.4117647058823529,0.5,0,1,-1.0,5.471558390685658,0.5167535044492129
Liverpool,Blackburn,1.36,4.75,9.0,0.9333333333333332,0.532608695652174,0.6956875508543532,0.47058823529411764,0.5,1,1,0.3600000000000001,5.831558390685657,0.7454469238051081
Man United,Liverpool,1.8,3.8,4.75,0.7333333333333334,0.4673913043478261,0.5397727272727273,0.47058823529411764,0.5,1,1,0.8,6.631558390685655,0.5890406355912466
Portsmouth,Southampton,2.6,3.1,2.7,0.7333333333333334,0.4673913043478261,0.3569296375266524,0.4117647058823529,0.5,1,0,-1.0,5.631558390685655,0.374782912317481
Wolves,Man City,4.5,3.6,1.8,0.6,0.4673913043478261,0.21052631578947367,0.35294117647058826,0.5,0,0,0.1399999999999999,5.771558390685655,0.23877305360083687
Tottenham,Charlton,1.667,3.4,4.5,0.6333333333333334,0.4565217391304348,0.537421011405268,0.4117647058823529,0.5,0,1,-1.0,4.771558390685655,0.5966640858033309
Chelsea,Wigan,1.2,6.0,17.0,0.7333333333333334,0.6521739130434783,0.7870370370370371,0.4117647058823529,0.5,1,1,0.19999999999999996,4.971558390685658,0.8401980711743074
Stoke,Everton,2.7,3.4,2.8,0.6,0.3804347826086957,0.3625285605483625,0.4117647058823529,0.5,0,0,0.45870967741935464,5.430268068105008,0.3822790755714228
Birmingham,Crystal Palace,1.83,3.25,4.5,0.6333333333333333,0.36956521739130443,0.5076802915907315,0.35294117647058826,0.5,0,1,-1.0,4.430268068105008,0.5540680543541218
Tottenham,Swansea,1.75,3.8,5.25,0.6333333333333334,0.5978260869565218,0.5574572127139364,0.4117647058823529,0.5,1,1,0.75,5.180268068105008,0.6361011955999496
West Ham,Crystal Palace,3.1,3.25,2.54,0.5,0.32608695652173914,0.3150282399633644,0.29411764705882354,0.5,0,0,0.3544473229706391,5.53471539107565,0.33721402458762495
Tottenham,Swansea,1.36,5.5,9.0,0.8333333333333334,0.48913043478260876,0.7151112395261485,0.4117647058823529,0.5,1,1,0.3600000000000001,5.89471539107565,0.7676705266548788
Man City,West Ham,2.2,3.4,2.75,0.5666666666666667,0.641304347826087,0.40865384615384615,0.35294117647058826,0.5,0,0,0.4443089430894309,6.3390243341650745,0.4742264288946246
Man United,Southampton,1.333,4.333,7.5,0.7000000000000001,0.5434782608695653,0.6732318520174758,0.4117647058823529,0.5,1,1,0.33299999999999996,6.672024334165073,0.7441177245766353
Crystal Palace,Norwich,2.38,3.3,3.3,0.6,0.4239130434782609,0.40942928039702237,0.4117647058823529,0.5833333333333334,0,0,0.5674999999999999,7.239524334165068,0.4423713535413079
Man United,Everton,1.33,4.5,9.5,0.7333333333333334,0.5978260869565218,0.6965944272445821,0.4117647058823529,0.5,1,1,0.33000000000000007,7.569524334165067,0.7677082808503667
Brighton,Watford,2.1,3.4,3.6,0.5666666666666667,0.44565217391304346,0.4543429844097996,0.4117647058823529,0.4166666666666667,0,1,-1.0,6.569524334165067,0.5020969223659537
Chelsea,Crystal Palace,1.6,4.33,5.0,0.6666666666666666,0.5760869565217391,0.5918858330143802,0.47058823529411764,0.5,0,1,-1.0,5.569524334165067,0.6659214933871903
Liverpool,Man City,2.54,3.6,2.8,0.5,0.3804347826086957,0.3827460510328068,0.35294117647058826,0.5,0,0,0.4962500000000001,6.06577433416507,0.41732186005162447
Man United,Everton,1.25,5.5,10.0,0.7666666666666666,0.6086956521739131,0.7394957983193277,0.47058823529411764,0.6666666666666666,1,1,0.25,6.31577433416507,0.7996098198344552
Man City,Stoke,1.18,8.0,19.0,0.8666666666666666,0.532608695652174,0.8267159795496574,0.5882352941176471,0.5833333333333334,1,1,0.17999999999999994,6.495774334165077,0.8464677318084295
Bolton,Fulham,1.72,3.4,5.0,0.7333333333333334,0.6195652173913044,0.5405749173238362,0.4117647058823529,0.5,1,1,0.72,7.215774334165076,0.6110454925506698
Wigan,Aston Villa,2.75,3.25,2.63,0.26666666666666666,0.32608695652173914,0.34580762617578636,0.23529411764705882,0.4166666666666667,0,0,0.3809736394557821,7.5967479736208645,0.3939642723030866
