HomeTeam,AwayTeam,HPPG,APPG,FTH,FTDA,home_poisson,away_poisson,poisson_df,FTRT
Tottenham,Everton,1.4,0.2,0.5930489774315686,0.4069510225684313,3,0,3,1
Norwich,Chelsea,0.8,2.0,0.08490890340323134,0.9150910965967686,0,3,-3,0
Southampton,Newcastle,2.2,1.4,0.4751131221719458,0.5248868778280544,2,0,2,0
Wolves,Watford,1.4,1.2,0.5333333333333333,0.4666666666666667,0,0,0,1
Leeds,Aston Villa,0.6,1.8,0.3507014028056112,0.6492985971943888,0,2,-2,0
Brighton,Liverpool,1.0,1.6,0.1566003616636528,0.8433996383363471,0,1,-1,0
Brentford,Burnley,0.8,1.0,0.4407039020657996,0.5592960979342005,0,1,-1,1
Man United,Tottenham,1.6,1.8,0.43029595015576316,0.5697040498442367,0,0,0,1
Chelsea,Newcastle,1.8,2.0,0.7321711568938194,0.2678288431061807,1,1,0,1
Everton,Wolves,1.2,1.8,0.41395531164249316,0.5860446883575068,0,1,-1,0
Leeds,Norwich,0.6,0.6,0.6102722850464338,0.3897277149535663,1,1,0,1
Southampton,Watford,2.0,1.0,0.5932203389830508,0.40677966101694907,1,0,1,0
West Ham,Aston Villa,2.0,1.8,0.42307692307692313,0.576923076923077,0,0,0,1
Arsenal,Leicester,2.0,0.6,0.631578947368421,0.3684210526315789,2,0,2,1
Crystal Palace,Man City,0.8,2.6,0.09506790564689065,0.9049320943531094,0,2,-2,0
Brighton,Tottenham,0.4,1.2,0.28846153846153844,0.7115384615384615,0,2,-2,0
Arsenal,Liverpool,2.0,2.0,0.26902654867256637,0.7309734513274336,0,0,0,0
Everton,Newcastle,0.6,2.0,0.3979853841595892,0.6020146158404108,0,1,-1,1
Wolves,Leeds,1.8,0.8,0.45092838196286467,0.5490716180371352,3,0,3,0
Aston Villa,Arsenal,1.0,2.4,0.31654676258992803,0.683453237410072,1,3,-2,0
Leicester,Brentford,1.6,0.6,0.44155844155844154,0.5584415584415584,2,0,2,1
Tottenham,West Ham,1.4,1.4,0.5510440835266821,0.4489559164733178,2,1,1,1
Liverpool,Watford,3.0,1.4,0.8447536353175019,0.1552463646824982,2,0,2,1
Brighton,Norwich,0.2,0.6,0.6292134831460674,0.3707865168539326,0,1,-1,0
Burnley,Man City,0.8,2.2,0.0632603406326034,0.9367396593673967,0,1,-1,0
Chelsea,Brentford,1.8,0.6,0.7147962830593281,0.2852037169406719,2,0,2,0
Leeds,Southampton,0.6,1.4,0.4009915427238262,0.599008457276174,1,3,-2,0
Wolves,Aston Villa,1.2,1.8,0.3180446590223295,0.6819553409776705,0,1,-1,1
Man United,Leicester,2.2,0.6,0.631578947368421,0.3684210526315789,2,0,2,0
West Ham,Everton,2.0,0.2,0.540711462450593,0.4592885375494072,2,0,2,1
Tottenham,Newcastle,1.8,1.4,0.6340391980175715,0.3659608019824285,1,0,1,1
Crystal Palace,Arsenal,0.4,3.0,0.2365322868355333,0.7634677131644665,0,3,-3,1
Burnley,Everton,0.6,0.0,0.36257457698953477,0.6374254230104652,0,0,0,1
Newcastle,Wolves,2.2,1.8,0.41883568448241604,0.581164315517584,0,0,0,1
Everton,Man United,1.2,1.6,0.20596312279325227,0.7940368772067476,1,1,0,1
Arsenal,Brighton,2.0,1.4,0.5869632375656471,0.4130367624343527,1,0,1,0
Southampton,Chelsea,1.4,2.0,0.2497331910352187,0.750266808964781,0,1,-1,0
Watford,Leeds,0.0,0.8,0.35051546391752575,0.6494845360824743,1,2,-1,0
Aston Villa,Tottenham,1.0,1.8,0.29731830547998445,0.7026816945200155,1,2,-1,0
Brentford,West Ham,0.8,0.8,0.3579175704989154,0.6420824295010847,1,1,0,1
Leicester,Crystal Palace,1.6,1.8,0.39441147378832836,0.6055885262116717,0,1,-1,1
Norwich,Burnley,0.8,1.0,0.33086670045615807,0.6691332995438418,0,1,-1,1
Man City,Liverpool,2.4,2.6,0.4751131221719458,0.5248868778280544,1,1,0,0
Tottenham,Brighton,1.8,1.4,0.6180910495661476,0.38190895043385237,2,1,1,0
Man United,Norwich,1.8,0.8,0.759124087591241,0.24087591240875916,1,0,1,1
Southampton,Arsenal,1.2,2.4,0.2497331910352187,0.750266808964781,0,2,-2,1
Watford,Brentford,0.0,1.2,0.3475836431226766,0.6524163568773236,0,4,-4,0
Newcastle,Leicester,2.6,0.8,0.43220338983050843,0.5677966101694916,1,0,1,1
West Ham,Burnley,2.6,1.0,0.5594817432273262,0.44051825677267376,0,0,0,0
Liverpool,Man United,3.0,1.4,0.6756756756756757,0.32432432432432434,3,0,3,1
Chelsea,Arsenal,1.6,1.8,0.517875474669351,0.482124525330649,1,1,0,0
Everton,Leicester,1.8,0.8,0.4247957712638154,0.5752042287361845,0,0,0,0
Newcastle,Crystal Palace,3.0,1.6,0.4247957712638154,0.5752042287361845,0,0,0,1
Man City,Brighton,2.0,1.8,0.8104058839553255,0.18959411604467444,1,1,0,1
Burnley,Southampton,1.2,1.0,0.3453310351819934,0.6546689648180067,1,1,0,1
Arsenal,Man United,1.8,0.8,0.4605263157894737,0.5394736842105262,2,1,1,1
Leicester,Aston Villa,2.2,1.2,0.33972821742605913,0.6602717825739408,1,1,0,0
Man City,Watford,2.0,1.4,0.8678237650200267,0.1321762349799733,2,0,2,1
Norwich,Newcastle,0.8,1.2,0.2711119602598395,0.7288880397401605,1,1,0,0
Brentford,Tottenham,1.4,1.8,0.21845110575057775,0.7815488942494222,0,1,-1,0
Brighton,Southampton,0.2,1.0,0.4543429844097996,0.5456570155902005,0,1,-1,0
Burnley,Wolves,1.2,1.2,0.35201766221022934,0.6479823377897705,0,1,-1,1
Chelsea,West Ham,1.4,0.2,0.6340391980175715,0.3659608019824285,1,0,1,1
Liverpool,Everton,3.0,0.0,0.8017715332926084,0.19822846670739153,6,0,6,1
Crystal Palace,Leeds,1.0,1.2,0.4605263157894737,0.5394736842105262,1,0,1,0
Man United,Chelsea,2.2,2.6,0.29731830547998445,0.7026816945200155,0,2,-2,0
Newcastle,Liverpool,3.0,2.6,0.11173184357541902,0.8882681564245811,0,0,0,0
Aston Villa,Norwich,0.8,0.2,0.6818181818181818,0.3181818181818181,1,1,0,1
Southampton,Crystal Palace,1.2,1.4,0.3997655334114889,0.6002344665885112,0,2,-2,0
Watford,Burnley,0.0,1.0,0.3658536585365854,0.6341463414634148,0,2,-2,0
Wolves,Brighton,1.8,1.2,0.3539111200482606,0.6460888799517395,2,0,2,0
Leeds,Man City,0.8,2.2,0.11166785969935578,0.8883321403006443,0,3,-3,0
Everton,Chelsea,1.4,2.6,0.19062027231467474,0.8093797276853252,0,1,-1,1
Tottenham,Leicester,1.8,1.0,0.6627466613514053,0.33725333864859475,2,0,2,1
West Ham,Arsenal,2.2,1.8,0.22002058672156458,0.7799794132784355,1,0,1,0
Man United,Brentford,1.8,1.8,0.5518087063151441,0.4481912936848559,1,2,-1,1
Brentford,Southampton,1.6,0.6,0.44134505158578524,0.5586549484142147,1,0,1,1
Burnley,Aston Villa,1.8,1.4,0.31654676258992803,0.683453237410072,0,1,-1,0
Chelsea,Wolves,1.8,0.6,0.7112375533428166,0.28876244665718354,0,0,0,0
Crystal Palace,Watford,1.2,0.8,0.5738880918220947,0.4261119081779053,1,0,1,1
Brighton,Man United,0.4,0.6,0.33980582524271846,0.6601941747572815,0,1,-1,1
Liverpool,Tottenham,3.0,2.0,0.6756756756756757,0.32432432432432434,1,0,1,0
Arsenal,Leeds,1.8,1.4,0.6538661131292164,0.34613388687078356,1,1,0,1
Leicester,Everton,2.2,0.0,0.3658536585365854,0.6341463414634148,2,0,2,0
Norwich,West Ham,0.6,0.2,0.2102766798418972,0.7897233201581028,0,1,-1,0
Man City,Newcastle,2.0,1.2,0.8104058839553255,0.18959411604467444,3,1,2,1
Aston Villa,Liverpool,1.2,2.6,0.12600663192799622,0.873993368072004,0,1,-1,0
Leeds,Chelsea,0.8,2.0,0.19961114711600778,0.8003888528839923,0,6,-6,0
Leicester,Norwich,2.0,0.2,0.6627466613514053,0.33725333864859475,1,0,1,1
Watford,Everton,0.0,0.6,0.2241273729332517,0.7758726270667484,1,2,-1,0
Wolves,Man City,1.2,2.6,0.08595988538681948,0.9140401146131806,0,3,-3,0
Tottenham,Arsenal,2.4,1.8,0.4689593568557392,0.5310406431442608,2,0,2,1
Tottenham,Burnley,2.4,1.0,0.7137192704203014,0.28628072957969863,2,0,2,1
Aston Villa,Crystal Palace,1.2,1.8,0.4751131221719457,0.5248868778280542,0,2,-2,0
Leeds,Brighton,0.8,1.8,0.36382536382536385,0.6361746361746362,0,2,-2,0
Watford,Leicester,0.2,0.4,0.24786635191574355,0.7521336480842563,0,1,-1,0
West Ham,Man City,2.0,2.6,0.12727272727272726,0.8727272727272727,0,1,-1,0
Wolves,Norwich,1.2,0.2,0.6543046357615894,0.3456953642384105,2,1,1,0
Everton,Brentford,2.0,1.8,0.46400294605045106,0.5359970539495488,0,0,0,0
Newcastle,Arsenal,2.4,1.2,0.2188711590403955,0.7811288409596044,1,0,1,1
Southampton,Liverpool,0.6,2.6,0.12495729415784079,0.8750427058421593,0,3,-3,0
Everton,Crystal Palace,2.0,1.4,0.5005950559352579,0.4994049440647421,0,0,0,1
Aston Villa,Burnley,0.8,0.8,0.46400294605045106,0.5359970539495488,0,0,0,0
Chelsea,Leicester,1.4,1.0,0.6803939122649956,0.3196060877350045,1,2,-1,0
Arsenal,Everton,1.8,0.8,0.6956875508543532,0.30431244914564687,1,0,1,1
Brentford,Leeds,2.0,1.4,0.3876192330153786,0.6123807669846214,0,0,0,0
Brighton,West Ham,1.0,0.6,0.40090054506675094,0.5990994549332491,1,0,1,1
Burnley,Newcastle,1.8,0.6,0.42285270112708895,0.5771472988729109,2,0,2,0
Chelsea,Watford,1.0,0.6,0.8090614886731391,0.1909385113268608,2,0,2,1
Crystal Palace,Man United,1.8,0.0,0.3157894736842105,0.6842105263157894,2,0,2,1
Leicester,Southampton,2.0,0.4,0.5129935875801552,0.48700641241984477,2,0,2,1
Liverpool,Wolves,2.6,0.8,0.8263659342796034,0.17363406572039664,1,0,1,1
Man City,Aston Villa,2.6,1.4,0.8242424242424243,0.17575757575757578,2,0,2,1
Norwich,Tottenham,0.6,1.6,0.09938837920489296,0.9006116207951071,0,3,-3,0
Crystal Palace,Arsenal,2.2,1.2,0.2253807106598985,0.7746192893401016,1,0,1,0
Fulham,Liverpool,0.0,2.6,0.08595988538681948,0.9140401146131806,0,2,-2,0
Bournemouth,Aston Villa,0.8,0.8,0.25339366515837103,0.746606334841629,0,1,-1,1
Leeds,Wolves,1.0,0.8,0.42285270112708895,0.5771472988729109,0,1,-1,1
Tottenham,Southampton,2.4,0.4,0.7151598592626587,0.2848401407373413,3,0,3,1
Everton,Chelsea,2.0,2.0,0.17267730258747824,0.8273226974125218,0,2,-2,0
Leicester,Brentford,2.0,1.8,0.4751131221719458,0.5248868778280544,2,1,1,0
Man United,Brighton,2.2,2.0,0.5932203389830508,0.40677966101694907,1,1,0,0
West Ham,Man City,1.6,2.2,0.11789181692094314,0.8821081830790568,0,2,-2,0
Aston Villa,Everton,1.0,0.8,0.5281969817315331,0.47180301826846704,1,1,0,1
Arsenal,Leicester,1.8,1.0,0.6174990513369328,0.38250094866306705,1,1,0,1
Brighton,Newcastle,1.6,1.2,0.3872529245663574,0.6127470754336426,2,0,2,0
Man City,Bournemouth,2.6,0.6,0.8943822357183525,0.10561776428164737,4,0,4,1
Southampton,Leeds,0.6,2.0,0.42217898832684825,0.5778210116731517,0,3,-3,0
Wolves,Fulham,0.8,0.4,0.41395531164249316,0.5860446883575068,1,1,0,0
Brentford,Man United,2.0,0.0,0.25339366515837103,0.746606334841629,2,0,2,1
Chelsea,Tottenham,1.6,2.2,0.42285270112708895,0.5771472988729109,0,2,-2,0
Liverpool,Crystal Palace,2.6,0.8,0.8009195743260781,0.19908042567392187,2,0,2,0
Tottenham,Wolves,2.4,0.2,0.6750355281856939,0.324964471814306,2,0,2,1
Crystal Palace,Aston Villa,2.0,0.8,0.3800403225806452,0.6199596774193549,0,0,0,1
Everton,Nott'm Forest,1.4,0.0,0.49930651872399445,0.5006934812760055,1,0,1,0
Fulham,Brentford,0.2,2.0,0.3898003558015417,0.6101996441984582,0,2,-2,1
Leicester,Southampton,1.6,0.2,0.5221932114882506,0.47780678851174935,3,0,3,0
Bournemouth,Arsenal,1.4,1.8,0.11906893464637423,0.8809310653536259,1,1,0,0
Leeds,Chelsea,1.0,2.0,0.16567406605305904,0.8343259339469411,0,3,-3,1
West Ham,Brighton,1.0,2.0,0.41349548842683415,0.586504511573166,0,1,-1,0
Newcastle,Man City,2.4,2.6,0.12477064220183487,0.8752293577981651,0,0,0,0
Man United,Liverpool,1.6,2.2,0.18202598494502173,0.8179740150549781,1,1,0,1
Southampton,Man United,0.8,0.0,0.22813688212927755,0.7718631178707225,1,0,1,0
Brentford,Everton,2.0,0.8,0.4751131221719457,0.5248868778280542,2,0,2,0
Brighton,Leeds,1.8,1.6,0.5,0.5,1,0,1,1
Chelsea,Leicester,1.8,1.0,0.6756756756756757,0.32432432432432434,1,1,0,1
Liverpool,Bournemouth,2.2,0.6,0.8678237650200267,0.1321762349799733,3,0,3,1
Man City,Crystal Palace,3.0,1.0,0.8012162051113485,0.19878379488865144,2,0,2,1
Arsenal,Fulham,2.4,0.6,0.7296439901304195,0.2703560098695806,2,0,2,1
Aston Villa,West Ham,1.6,0.6,0.41349548842683415,0.586504511573166,0,0,0,0
Wolves,Newcastle,1.0,1.4,0.3548387096774194,0.6451612903225807,0,1,-1,0
Nott'm Forest,Tottenham,3.0,1.8,0.1354490430230656,0.8645509569769344,0,0,0,0
Crystal Palace,Brentford,2.0,1.4,0.4603234298608499,0.5396765701391499,1,0,1,0
Fulham,Brighton,0.8,2.0,0.30420841683366734,0.6957915831663327,0,2,-2,1
Southampton,Chelsea,0.8,1.4,0.17942467089224767,0.8205753291077522,0,1,-1,1
Leeds,Everton,1.4,1.0,0.44134505158578524,0.5586549484142147,1,1,0,0
Arsenal,Aston Villa,3.0,0.8,0.6394316163410302,0.3605683836589698,3,1,2,1
Bournemouth,Wolves,1.4,0.2,0.2711119602598395,0.7288880397401605,1,0,1,0
Man City,Nott'm Forest,3.0,0.5,0.8943822357183525,0.10561776428164737,3,0,3,1
West Ham,Tottenham,0.4,1.8,0.263607257203842,0.7363927427961579,0,3,-3,0
Liverpool,Newcastle,2.2,1.6,0.7137192704203014,0.28628072957969863,2,0,2,1
Leicester,Man United,1.4,0.6,0.2804889172671714,0.7195110827328286,2,0,2,0
Everton,Liverpool,1.4,2.0,0.13380281690140844,0.8661971830985915,0,2,-2,0
Brentford,Leeds,1.6,1.0,0.45092838196286467,0.5490716180371352,1,0,1,1
Chelsea,West Ham,1.8,1.2,0.6149068322981366,0.38509316770186336,0,1,-1,1
Newcastle,Crystal Palace,2.0,1.0,0.4751131221719457,0.5248868778280542,1,1,0,0
Nott'm Forest,Bournemouth,1.5,0.6,0.4830216088614491,0.5169783911385509,1,1,0,0
Tottenham,Fulham,3.0,0.4,0.639344262295082,0.3606557377049181,2,0,2,1
Wolves,Southampton,0.6,0.8,0.43029595015576316,0.5697040498442367,0,2,-2,1
Aston Villa,Man City,1.0,2.2,0.11806956662093454,0.8819304333790654,0,3,-3,0
Brighton,Leicester,2.2,0.8,0.5182625863770978,0.4817374136229023,2,1,1,1
Man United,Arsenal,2.0,1.8,0.3787575150300601,0.6212424849699398,1,1,0,1
Aston Villa,Southampton,1.2,0.6,0.4545454545454546,0.5454545454545455,1,0,1,1
Nott'm Forest,Fulham,1.0,0.4,0.3468667255075022,0.6531332744924978,0,1,-1,0
Wolves,Man City,1.2,1.8,0.09957325746799431,0.9004267425320056,0,3,-3,0
Newcastle,Bournemouth,1.6,1.2,0.6582096696984203,0.3417903303015797,2,1,1,0
Tottenham,Leicester,3.0,0.8,0.6538661131292164,0.34613388687078356,3,0,3,1
Brentford,Arsenal,2.0,1.2,0.225296442687747,0.774703557312253,2,1,1,0
Everton,West Ham,1.0,1.2,0.3276209677419355,0.6723790322580645,0,1,-1,1
Arsenal,Tottenham,3.0,1.8,0.4612804025719877,0.5387195974280122,1,2,-1,1
Bournemouth,Brentford,1.4,1.0,0.288135593220339,0.7118644067796609,1,1,0,0
Crystal Palace,Chelsea,2.0,1.2,0.2253807106598985,0.7746192893401016,0,0,0,0
Fulham,Newcastle,1.4,1.0,0.3176442762535478,0.6823557237464521,1,1,0,0
Liverpool,Brighton,2.2,2.0,0.7093184979137691,0.2906815020862309,1,1,0,0
Southampton,Everton,0.8,0.6,0.44155844155844154,0.5584415584415584,1,0,1,0
West Ham,Wolves,0.4,0.4,0.49469964664310956,0.5053003533568904,0,1,-1,1
Man City,Man United,3.0,1.2,0.7099057574385776,0.29009424256142224,4,0,4,1
Leeds,Aston Villa,1.6,0.6,0.4041204437400951,0.5958795562599049,1,1,0,0
Leicester,Nott'm Forest,1.4,0.3333333333333333,0.5429892624813857,0.4570107375186143,3,0,3,1
Bournemouth,Leicester,1.0,0.2,0.2621286197818729,0.7378713802181271,0,1,-1,1
Chelsea,Wolves,2.2,0.2,0.6728971962616822,0.32710280373831774,1,0,1,1
Man City,Southampton,3.0,0.6,0.8501275191278691,0.14987248087213084,5,0,5,1
Newcastle,Brentford,1.8,1.2,0.5215686274509804,0.4784313725490196,1,1,0,1
Brighton,Tottenham,2.6,1.6,0.33972821742605913,0.6602717825739408,1,1,0,0
Crystal Palace,Leeds,1.4,0.8,0.46400294605045106,0.5359970539495488,1,1,0,1
West Ham,Fulham,1.0,1.0,0.5510440835266821,0.4489559164733178,0,1,-1,1
Arsenal,Liverpool,3.0,1.6,0.3775518373228725,0.6224481626771275,1,1,0,1
Everton,Man United,1.6,1.2,0.2642238998342847,0.7357761001657154,1,0,1,0
Nott'm Forest,Aston Villa,0.75,0.2,0.288135593220339,0.7118644067796609,1,1,0,0
Brentford,Brighton,1.4,1.6,0.3067869752844252,0.6932130247155747,1,2,-1,1
Leicester,Crystal Palace,1.4,0.6,0.41349548842683415,0.586504511573166,2,1,1,0
Fulham,Bournemouth,1.4,1.4,0.5112910097997443,0.4887089902002556,2,2,0,0
Wolves,Nott'm Forest,1.2,0.25,0.5576208178438662,0.4423791821561338,0,0,0,1
Tottenham,Everton,3.0,1.0,0.639344262295082,0.3606557377049181,2,0,2,1
Aston Villa,Chelsea,1.6,1.8,0.21928755908581452,0.7807124409141855,0,0,0,0
Leeds,Arsenal,1.8,1.8,0.15874177029992684,0.8412582297000732,0,0,0,0
Man United,Newcastle,2.0,1.6,0.483021608861449,0.5169783911385508,1,1,0,0
Southampton,West Ham,0.8,0.6,0.32666132906325057,0.6733386709367493,0,0,0,0
Liverpool,Man City,2.2,1.8,0.2635228848821082,0.7364771151178918,2,2,0,1
Brighton,Nott'm Forest,2.0,0.2,0.6690140845070423,0.33098591549295775,2,0,2,0
Crystal Palace,Wolves,1.4,0.2,0.41883568448241604,0.581164315517584,1,0,1,1
Bournemouth,Southampton,1.6,0.6,0.3579175704989154,0.6420824295010847,0,0,0,0
Brentford,Chelsea,2.0,1.8,0.19953596287703013,0.8004640371229698,1,1,0,0
Liverpool,West Ham,2.2,0.8,0.6756756756756757,0.32432432432432434,1,0,1,1
Newcastle,Everton,1.8,1.0,0.5884729329383249,0.41152706706167524,1,0,1,1
Man United,Tottenham,2.0,1.6,0.38596491228070173,0.6140350877192983,1,1,0,1
Fulham,Aston Villa,1.6,0.4,0.32907857997606704,0.6709214200239331,1,1,0,1
Leicester,Leeds,1.0,0.8,0.42105263157894735,0.5789473684210527,1,1,0,1
Nott'm Forest,Liverpool,0.8,1.0,0.08595988538681948,0.9140401146131806,1,2,-1,1
Everton,Crystal Palace,1.0,0.6,0.36786028999439235,0.6321397100056076,0,0,0,1
Man City,Brighton,3.0,1.4,0.7913043478260869,0.20869565217391303,4,1,3,1
Chelsea,Man United,2.6,1.8,0.4605263157894737,0.5394736842105262,2,1,1,0
Aston Villa,Brentford,1.4,0.6,0.4545454545454546,0.5454545454545455,1,1,0,1
Leeds,Fulham,1.6,0.8,0.46400294605045106,0.5359970539495488,1,0,1,0
Southampton,Arsenal,1.0,2.4,0.15818639798488665,0.8418136020151135,0,2,-2,0
Wolves,Leicester,1.6,0.0,0.4193548387096774,0.5806451612903226,1,1,0,0
Tottenham,Newcastle,3.0,1.2,0.4605263157894737,0.5394736842105262,1,0,1,0
West Ham,Bournemouth,1.4,1.0,0.6075949367088608,0.3924050632911392,2,1,1,1
Leicester,Man City,1.4,1.6,0.09489051094890512,0.905109489051095,0,1,-1,0
Bournemouth,Tottenham,1.0,1.4,0.19022379269729095,0.809776207302709,0,1,-1,0
Brentford,Wolves,1.6,0.2,0.43220338983050843,0.5677966101694916,1,0,1,0
Brighton,Chelsea,1.6,1.4,0.31654676258992803,0.683453237410072,0,0,0,1
Crystal Palace,Southampton,2.0,1.2,0.49930651872399445,0.5006934812760055,1,0,1,1
Newcastle,Aston Villa,1.8,0.4,0.5319148936170214,0.4680851063829788,2,0,2,1
Fulham,Everton,2.0,1.0,0.40208136234626296,0.5979186376537371,1,1,0,0
Liverpool,Leeds,2.6,0.2,0.7346938775510204,0.2653061224489796,4,1,3,0
Arsenal,Nott'm Forest,3.0,0.4,0.7865168539325843,0.21348314606741572,3,0,3,1
Man United,West Ham,2.0,0.8,0.5679129200189305,0.43208707998106954,0,0,0,1
Leeds,Bournemouth,1.0,1.0,0.5510440835266821,0.4489559164733178,2,1,1,1
Man City,Fulham,3.0,1.2,0.850873264666368,0.14912673533363188,5,2,3,1
Nott'm Forest,Brentford,0.8,0.4,0.3458980044345898,0.6541019955654102,1,1,0,0
Wolves,Brighton,1.4,0.8,0.28846153846153844,0.7115384615384615,0,2,-2,0
Everton,Leicester,1.6,0.6,0.3956834532374101,0.60431654676259,2,1,1,0
Chelsea,Arsenal,2.2,2.0,0.3711340206185567,0.6288659793814433,1,1,0,0
Aston Villa,Man United,1.4,2.0,0.2907103825136612,0.7092896174863388,1,1,0,1
Southampton,Newcastle,1.0,1.6,0.23717059639389737,0.7628294036061026,0,2,-2,0
West Ham,Crystal Palace,2.0,0.6,0.4972144846796657,0.5027855153203342,1,0,1,0
Tottenham,Liverpool,2.4,0.4,0.28668941979522183,0.7133105802047781,2,0,2,0
Man City,Brentford,3.0,0.6,0.8267477203647416,0.17325227963525835,6,0,6,0
Bournemouth,Everton,1.0,1.0,0.3403141361256544,0.6596858638743455,0,0,0,1
Liverpool,Southampton,2.0,0.6,0.7657295850066934,0.23427041499330656,1,0,1,1
Nott'm Forest,Crystal Palace,1.0,1.0,0.30625,0.6937500000000001,1,1,0,1
Tottenham,Leeds,1.8,0.6,0.5746381507885073,0.4253618492114928,3,1,2,1
West Ham,Leicester,2.0,1.2,0.4652011310772599,0.5347988689227401,2,1,1,0
Newcastle,Chelsea,2.2,1.4,0.4041204437400951,0.5958795562599049,1,0,1,1
Wolves,Arsenal,1.2,2.0,0.15874177029992684,0.8412582297000732,0,2,-2,0
Brighton,Aston Villa,2.0,0.4,0.5198277142432793,0.48017228575672066,2,0,2,0
Fulham,Man United,1.6,1.4,0.25,0.75,2,1,1,0
Brentford,Tottenham,1.6,1.4,0.23779222575736617,0.7622077742426339,1,1,0,0
Crystal Palace,Fulham,2.0,1.2,0.46400294605045106,0.5359970539495488,1,1,0,0
Everton,Wolves,1.4,0.4,0.41212601545472566,0.5878739845452745,0,0,0,0
Leicester,Newcastle,1.4,2.0,0.2936129647283127,0.7063870352716873,0,0,0,0
Southampton,Brighton,1.0,0.8,0.28754298815437523,0.7124570118456248,1,2,-1,0
Aston Villa,Liverpool,2.0,0.8,0.2007380073800738,0.7992619926199263,1,0,1,0
Arsenal,West Ham,3.0,0.2,0.6340391980175715,0.3659608019824285,2,0,2,1
Chelsea,Bournemouth,2.0,1.0,0.7318695941450432,0.26813040585495673,2,0,2,1
Man United,Nott'm Forest,2.6,0.2,0.7397444519166108,0.26025554808338947,3,0,3,1
Leeds,Man City,1.0,1.6,0.10052600818234952,0.8994739918176505,0,1,-1,0
West Ham,Brentford,1.8,1.0,0.47368421052631576,0.5263157894736842,2,0,2,0
Liverpool,Leicester,2.0,1.8,0.7403078121955972,0.25969218780440295,1,1,0,1
Wolves,Man United,0.6,1.4,0.23779222575736617,0.7622077742426339,0,2,-2,0
Bournemouth,Crystal Palace,1.4,1.0,0.3368721927317272,0.6631278072682727,0,0,0,0
Fulham,Southampton,1.0,0.6,0.4850444624090542,0.5149555375909458,1,0,1,1
Man City,Everton,2.4,0.8,0.8438610343466245,0.15613896565337543,3,0,3,0
Newcastle,Leeds,2.6,0.6,0.6538661131292164,0.34613388687078356,4,0,4,0
Brighton,Arsenal,1.4,2.6,0.2785145888594165,0.7214854111405836,0,1,-1,0
Tottenham,Aston Villa,1.8,1.0,0.5709391949757351,0.4290608050242649,3,0,3,0
Nott'm Forest,Chelsea,1.6,1.4,0.19022379269729095,0.809776207302709,1,0,1,0
Brentford,Liverpool,1.2,1.4,0.17186279656351228,0.8281372034364877,0,1,-1,1
Arsenal,Newcastle,3.0,2.6,0.5292717447246527,0.47072825527534734,1,1,0,0
Everton,Brighton,1.2,1.4,0.27272727272727276,0.7272727272727273,1,1,0,0
Leicester,Fulham,1.4,1.8,0.4308880308880309,0.5691119691119693,1,1,0,0
Man United,Bournemouth,2.6,0.4,0.7397444519166108,0.26025554808338947,2,0,2,1
Southampton,Nott'm Forest,0.4,0.2,0.4767025089605735,0.5232974910394265,1,0,1,0
Leeds,West Ham,0.8,0.2,0.36458333333333337,0.6354166666666667,1,0,1,0
Aston Villa,Wolves,1.8,0.8,0.49281314168377827,0.5071868583162218,2,0,2,0
Crystal Palace,Tottenham,1.8,1.4,0.28146624275294563,0.7185337572470545,1,1,0,0
Chelsea,Man City,2.0,2.0,0.19069369112189552,0.8093063088781045,0,0,0,0
Fulham,Chelsea,1.6,1.0,0.28754298815437523,0.7124570118456248,1,0,1,1
Aston Villa,Leeds,1.4,0.8,0.49799419006778256,0.5020058099322174,2,1,1,1
Man United,Man City,2.6,2.4,0.2253807106598985,0.7746192893401016,0,0,0,1
Brighton,Liverpool,0.8,1.2,0.28062360801781744,0.7193763919821827,2,1,1,1
Everton,Southampton,0.6,0.6,0.4212076583210604,0.5787923416789397,1,0,1,0
Nott'm Forest,Leicester,1.8,1.8,0.3515188335358444,0.6484811664641554,0,1,-1,1
Wolves,West Ham,0.6,0.4,0.3608748481166464,0.6391251518833534,0,1,-1,1
Brentford,Bournemouth,1.8,0.2,0.5791106514994829,0.420889348500517,3,0,3,1
Chelsea,Crystal Palace,1.4,1.4,0.5835764902042518,0.41642350979574827,0,0,0,1
Newcastle,Fulham,2.6,1.8,0.6340391980175715,0.3659608019824285,2,0,2,1
Tottenham,Arsenal,1.2,2.6,0.30579150579150577,0.6942084942084942,0,2,-2,0
Crystal Palace,Man United,1.8,2.0,0.21052631578947367,0.7894736842105263,0,1,-1,0
Man City,Tottenham,2.0,2.0,0.6983240223463686,0.3016759776536313,2,1,1,1
Liverpool,Chelsea,2.4,0.4,0.5112910097997443,0.4887089902002556,2,0,2,0
Bournemouth,Nott'm Forest,1.2,0.8,0.3463687150837989,0.6536312849162011,2,0,2,0
Leicester,Brighton,0.8,1.8,0.2642238998342847,0.7357761001657154,0,1,-1,0
Southampton,Aston Villa,0.4,1.4,0.33161274833443366,0.6683872516655663,1,1,0,0
West Ham,Everton,1.2,0.4,0.5379388448471122,0.4620611551528879,1,0,1,1
Crystal Palace,Newcastle,1.4,2.2,0.21572547059803432,0.7842745294019656,0,2,-2,0
Leeds,Brentford,0.8,1.4,0.40201005025125636,0.5979899497487438,3,2,1,0
